Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - If (execFlag1),Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.001s,PASSED
Statement - editfield = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.clearText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(StorePage/storeName)),Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.043s,PASSED
Statement - If (editfield),Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.000s,PASSED
"Statement - inputFields = driver.findElements(org.openqa.selenium.By.xpath(""//form[@name='store_submit']/table/tbody/tr//input""))",Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.017s,PASSED
Statement - inputFieldsResults = new java.util.ArrayList(),Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.000s,PASSED
Statement - index = 3,Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.000s,PASSED
"Statement - For ([i = 0, i < inputFields.size(), (i++)])",Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.254s,PASSED
Statement - s = inputFieldsResults[1],Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.002s,PASSED
Statement - isEditable = false,Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.000s,PASSED
"Statement - For ([j = 2, j < inputFieldsResults.size(), (j++)])",Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.004s,PASSED
Statement - If (!(isEditable)),Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.001s,PASSED
"Statement - attr = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(StorePage/storebrandName), ""disabled"")",Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.031s,PASSED
Statement - If (attr),Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.001s,PASSED
"Statement - attr = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(StorePage/storeCountryName), ""disabled"")",Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.028s,PASSED
Statement - If (attr),Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.001s,PASSED
Statement - assert TCflag == true,Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:02,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 65.0.3325.181,,2018-04-04 18:36:02,2018-04-04 18:36:03,0.747s,PASSED
